text,label
Cricket match mast tha! 😡 #funny,1
Kya faltu baatein kar raha hai 😑  #toxic,2
Avi mentality waala loko kharab che. 👎,0
Tor matha thik ache? 👍,2
Vallaki place ledu ikkada.,0
omg Nee brain unda?,2
Nalla rasam undayirunnu.  #toxic,1
smh Bakwaas band kar idiot! 🙄 #funny,2
smh Ki faltu gatha korchis re!  #mood,2
lmao Facebook e ekta nice post dekhlam. 👍,1
wtf Bakwaas band kar idiot!,2
sis Poyi valarnnu vaa da! 😒 😂 #savage,2
lol Pichhodu la undev 😠,2
People like you are the worst. Disgusting.,0
idk Apni community leke chale jao yahan se.  #fail,0
Avide karikal onnum venda.,0
Nee onnum ariyilla alle 😑 💯,2
Nalla rasam undayirunnu. 😤,1
smh Oder dekhe ekhane ashte ichhe kore na.,0
lmao Iniki lunch biriyani! 😋 😤,1
bruh This community should be banned!,0
A loko to desh ma j nahi joie.,0
smh Tu kitna pagal hai bro 😒 🙄,2
bro Enna da pannra? Waste fellow!,2
Tane kai samajh pade che? 😤 😡,2
This community should be banned! 💯,0
Ei dhoroner lokera khub baje.,0
Avi mentality waala loko kharab che.  #fail,0
Ki faltu gatha korchis re!,2
sis Tari vaat samdi ne hasi avi gayi 🤣,2
Avanga varatha thadunga. Bad influence.  #mood,0
Bakwaas band kar idiot!,2
smh Majja avi gayi yaar 😍  #life,1
Innu college nannayirunnu 😄,1
bruh That was dumb af bro 🙄  #life,2
Bakwaas band kar idiot! 👍 #toxic,2
lol Chilling with friends #goodvibes 😂 #savage,1
lol Avi mentality waala loko kharab che.,0
smh Nee brain unda?  #funny,2
Majja avi gayi yaar 😍,1
idk Ninna movie chala bagundhi.,1
omg Tane kai samajh pade che? 😤  #savage,2
idk Ajke raat bhalo lagche 😌  #life,1
sis Had a great day today 😊 🙄,1
bro Innu college nannayirunnu 😄 😎 #toxic,1
sis Oru vattam koodi kandupidikkanam ivide. 😠,0
bro Aayana laanti vaallu problem. 😡 😎,0
omg Loosu madhiri pesatha! 😡,2
bro Facebook e ekta nice post dekhlam.,1
Tane kai samajh pade che? 😤  #mood,2
Avi mentality waala loko kharab che. 😭,0
omg Ki faltu gatha korchis re!  #funny,2
idk That was dumb af bro 🙄 😤,2
Cricket match mast tha!  #fail,1
sis Cafe il poyi chaya kudichu ☕,1
smh Aaj mausam suhana hai 😍  #funny,1
Innu college nannayirunnu 😄 👎,1
Can't believe u said that. Idiot!  #fail,2
Nee brain unda?,2
omg Enna da pannra? Waste fellow! 😡,2
Edo matladtunnadu pakkalo 😒,2
sis Nalla rasam undayirunnu. 👍,1
smh That was dumb af bro 🙄,2
You're such a loser 😤 🙄,2
bruh Tor matha thik ache? 🔥,2
sis Majja avi gayi yaar 😍  #mood,1
sis Tum jaise log desh ke liye threat ho.  #toxic,0
lol Cricket match mast tha!  #lol,1
lol Cinemata darun chhilo!,1
Ei dhoroner lokera khub baje. 😤 #funny,0
smh Tu kitna pagal hai bro 😒 😂,2
bro Nee brain unda?,2
smh Ajke raat bhalo lagche 😌,1
That was dumb af bro 🙄 😤 #toxic,2
bro Aaj mausam suhana hai 😍 👎,1
lmao This community should be banned! 😂 #mood,0
wtf Oru vattam koodi kandupidikkanam ivide. 😠 😭,0
Innu college nannayirunnu 😄 😤,1
College ni picnic best hati.,1
idk Poyi valarnnu vaa da! 😒  #fail,2
Tui akdom pagol naki?  #lol,2
Vallaki place ledu ikkada. 🔥,0
omg Bakwaas band kar idiot!,2
omg Apni community leke chale jao yahan se. 👎,0
bro Tane kai samajh pade che? 😤 🔥,2
bro Doston ke saath masti kar raha hu! 😭,1
sis Nee onnum ariyilla alle 😑 💯 #life,2
Loosu madhiri pesatha! 👎,2
People like you are the worst. Disgusting. 😂 #funny,0
Pichhodu la undev 😠,2
Nalla rasam undayirunnu.,1
idk Cinemata darun chhilo! 😤 #fail,1
omg Ane ena jivata hoy to problem che. 😤,0
Inko coffee tho chill 😎  #life,1
lol Edo matladtunnadu pakkalo 😒,2
Tum jaise log desh ke liye threat ho.,0
Faltu ma na bol ne!,2
Majja avi gayi yaar 😍,1
Loosu madhiri pesatha! 👍,2
Had a great day today 😊 🙄,1
smh Edo matladtunnadu pakkalo 😒 😡 #fail,2
Avide karikal onnum venda. 😎,0
bruh Friends tho hangout super ga undhi.,1
Tane kai samajh pade che? 😤,2
lmao Avanga varatha thadunga. Bad influence.,0
Un community ku inga edam illa. 😭,0
bruh Avanga varatha thadunga. Bad influence.,0
Edo matladtunnadu pakkalo 😒,2
Eda thettu parayanam!  #funny,2
Tum jaise log desh ke liye threat ho. 😂 #life,0
Tor matha thik ache?,2
smh Ei dhoroner lokera khub baje.,0
"bruh Get out of here, nobody wants your kind.  #life",0
Cafe il poyi chaya kudichu ☕,1
"lol Avanga ellarum same thaan, useless. 🙄 #fail",0
"bro Get out of here, nobody wants your kind. 😭 #toxic",0
Eda thettu parayanam!,2
bruh Bakwaas band kar idiot! 👎,2
A community tho matladadam waste.,0
Aayana laanti vaallu problem. 😡 😭,0
Tu kitna pagal hai bro 😒  #funny,2
Ei dhoroner lokera khub baje. 🙄,0
bro Cricket match mast tha! 😭,1
This community should be banned!  #savage,0
bruh Class la nalla fun pannom. 👍,1
Aaj mausam suhana hai 😍,1
smh Ane ena jivata hoy to problem che.,0
bro Loosu madhiri pesatha! 😎,2
Bakwaas band kar idiot!,2
idk Tum jaise log desh ke liye threat ho.  #toxic,0
bruh Apni community leke chale jao yahan se. 😭,0
Nee romba irritating da 🤬 😡 #life,2
smh Loosu madhiri pesatha!,2
Nee brain unda?,2
Poyi valarnnu vaa da! 😒 🔥,2
Cricket match mast tha! 🙄,1
Avarude samuham mosham aanallo. 😂,0
lmao Cafe il poyi chaya kudichu ☕ 🔥,1
lmao Nethu movie super da 😍  #lol,1
idk You're such a loser 😤,2
bruh Oder dekhe ekhane ashte ichhe kore na.,0
Tor matha thik ache? 😭,2
Ajke raat bhalo lagche 😌,1
A loko to desh ma j nahi joie. 😂,0
bruh Cafe il poyi chaya kudichu ☕,1
Tane kai samajh pade che? 😤,2
Poyi valarnnu vaa da! 😒 😭,2
idk Apni community leke chale jao yahan se.  #life,0
"bro Get out of here, nobody wants your kind. 😂 #life",0
Vallaki place ledu ikkada. 💯,0
lmao Cinemata darun chhilo!  #life,1
bruh A loko to desh ma j nahi joie.,0
Chilling with friends #goodvibes 😭,1
lol Doston ke saath masti kar raha hu!,1
This community should be banned!,0
wtf Avi mentality waala loko kharab che. 🔥,0
Edo matladtunnadu pakkalo 😒,2
omg Ninna movie chala bagundhi. 😭,1
Eda thettu parayanam! 🙄 #mood,2
sis Innu college nannayirunnu 😄,1
A loko to desh ma j nahi joie. 😡,0
bro Bakwaas band kar idiot!,2
Ninna movie chala bagundhi.,1
Oru vattam koodi kandupidikkanam ivide. 😠,0
sis Eda thettu parayanam! 🙄,2
sis Tari vaat samdi ne hasi avi gayi 🤣 👎,2
Ei dhoroner lokera khub baje. 😭 #savage,0
Nalla rasam undayirunnu. 💯,1
bro Nee romba irritating da 🤬 😎,2
bruh A community tho matladadam waste.,0
"Get out of here, nobody wants your kind. 🔥",0
sis Ki faltu gatha korchis re! 🙄,2
Iniki lunch biriyani! 😋 😂,1
Nalla rasam undayirunnu. 😭,1
bruh Poyi valarnnu vaa da! 😒 😤 #mood,2
Nee romba irritating da 🤬 👎,2
College ni picnic best hati.,1
bruh Tui akdom pagol naki? 😡,2
wtf Avanga varatha thadunga. Bad influence.,0
lmao You're such a loser 😤,2
Tu kitna pagal hai bro 😒 😡,2
Bakwaas band kar idiot!,2
smh Nee onnum ariyilla alle 😑,2
Pichhodu la undev 😠  #mood,2
You're such a loser 😤,2
smh Enna da pannra? Waste fellow! 😂,2
omg Avarude samuham mosham aanallo.  #funny,0
sis Majja avi gayi yaar 😍  #mood,1
lol Had a great day today 😊,1
smh Ninna movie chala bagundhi.,1
Iniki lunch biriyani! 😋  #funny,1
Class la nalla fun pannom. 👎 #funny,1
lmao Oder community er kono jayga nei ekhane. 😤,0
Nalla rasam undayirunnu. 🙄,1
Class la nalla fun pannom.,1
Cinemata darun chhilo!,1
Apni community leke chale jao yahan se.,0
bruh Majja avi gayi yaar 😍,1
Pichhodu la undev 😠 😭,2
lmao Nalla rasam undayirunnu.,1
idk Loosu madhiri pesatha!  #savage,2
Oru vattam koodi kandupidikkanam ivide. 😠,0
wtf Tui akdom pagol naki?,2
omg Enna da pannra? Waste fellow! 😂 #mood,2
smh Had a great day today 😊 😡,1
bro Aaj mausam suhana hai 😍,1
You're such a loser 😤,2
People like you are the worst. Disgusting. 😂 #savage,0
Dost sathe garba karela 🎉,1
Ei dhoroner lokera khub baje.,0
Avi mentality waala loko kharab che. 👎,0
"Get out of here, nobody wants your kind. 👎",0
"Get out of here, nobody wants your kind. 😂",0
Cafe il poyi chaya kudichu ☕,1
This community should be banned!,0
Had a great day today 😊,1
smh Ane ena jivata hoy to problem che. 🔥,0
lol Tari vaat samdi ne hasi avi gayi 🤣  #funny,2
bruh Nee romba irritating da 🤬,2
idk Avide karikal onnum venda.  #fail,0
wtf Avarude samuham mosham aanallo.,0
Avanga varatha thadunga. Bad influence.,0
sis Chilling with friends #goodvibes 😤,1
Majja avi gayi yaar 😍,1
Un community ku inga edam illa. 😤,0
Bakwaas band kar idiot! 😤 #mood,2
lmao That was dumb af bro 🙄 👍,2
idk Tu kitna pagal hai bro 😒 😡,2
omg Cricket match mast tha! 😂,1
Vallaki place ledu ikkada.,0
smh You're such a loser 😤,2
A community tho matladadam waste. 👎,0
Ajke raat bhalo lagche 😌 😂,1
Eda thettu parayanam! 😡,2
Oder dekhe ekhane ashte ichhe kore na.  #life,0
Majja avi gayi yaar 😍 😭,1
omg Loosu madhiri pesatha!,2
idk Tu kitna pagal hai bro 😒,2
lmao Dost sathe garba karela 🎉 👎,1
Ninna movie chala bagundhi. 😎,1
Dost sathe garba karela 🎉,1
You're such a loser 😤 😭,2
Faltu ma na bol ne! 🙄,2
Loosu madhiri pesatha!  #mood,2
That was dumb af bro 🙄,2
bruh Nee romba irritating da 🤬 😎 #life,2
Bakwaas band kar idiot!,2
Tari vaat samdi ne hasi avi gayi 🤣 😡,2
What a game! Loved it 🔥 👎 #life,1
Vallaki place ledu ikkada. 👍,0
Bakwaas band kar idiot! 😭,2
Avarude samuham mosham aanallo. 😎,0
lol Ki faltu gatha korchis re!  #savage,2
bruh Apni community leke chale jao yahan se. 😎 #fail,0
wtf Vallaki place ledu ikkada. 😡,0
bruh Un community ku inga edam illa. 😡,0
lol Oder dekhe ekhane ashte ichhe kore na. 😤,0
smh Enna da pannra? Waste fellow! 👎,2
lmao This community should be banned! 😡 #toxic,0
"Get out of here, nobody wants your kind.",0
Cricket match mast tha!,1
bro Tari vaat samdi ne hasi avi gayi 🤣 🔥,2
Class la nalla fun pannom.,1
Ei dhoroner lokera khub baje.,0
Kya faltu baatein kar raha hai 😑 😤,2
lmao Friends tho hangout super ga undhi.,1
Edo matladtunnadu pakkalo 😒,2
wtf Aayana laanti vaallu problem. 😡,0
Majja avi gayi yaar 😍  #fail,1
wtf Had a great day today 😊  #toxic,1
Oder dekhe ekhane ashte ichhe kore na.  #fail,0
sis Nee romba irritating da 🤬 🙄,2
lol Oder community er kono jayga nei ekhane. 👍,0
sis Iniki lunch biriyani! 😋,1
wtf People like you are the worst. Disgusting.,0
sis Enna da pannra? Waste fellow! 👍,2
Poyi valarnnu vaa da! 😒  #life,2
Facebook e ekta nice post dekhlam.,1
wtf Chilling with friends #goodvibes 🙄,1
bro Faltu ma na bol ne!,2
Bakwaas band kar idiot!,2
That was dumb af bro 🙄,2
Cricket match mast tha!,1
Had a great day today 😊 🙄,1
You're such a loser 😤 👍,2
idk Class la nalla fun pannom. 👎,1
College ni picnic best hati. 🙄,1
idk Cinemata darun chhilo! 🔥,1
Pichhodu la undev 😠 😂,2
lmao Pichhodu la undev 😠 🙄,2
Kya faltu baatein kar raha hai 😑 😤,2
Oder community er kono jayga nei ekhane.  #savage,0
idk College ni picnic best hati.,1
Avanga varatha thadunga. Bad influence.,0
omg Ki faltu gatha korchis re!,2
idk Enna da pannra? Waste fellow!,2
bruh A loko to desh ma j nahi joie.,0
bruh Tum jaise log desh ke liye threat ho. 👍 #savage,0
Friends tho hangout super ga undhi.  #funny,1
Nee onnum ariyilla alle 😑,2
Nee romba irritating da 🤬,2
Innu college nannayirunnu 😄 😭,1
bro Nethu movie super da 😍  #funny,1
"Avanga ellarum same thaan, useless. 😎 #savage",0
idk That was dumb af bro 🙄,2
idk Vallaki place ledu ikkada.,0
College ni picnic best hati. 💯 #funny,1
omg Inko coffee tho chill 😎,1
Nalla rasam undayirunnu. 🔥,1
Oder community er kono jayga nei ekhane. 👍,0
wtf Cricket match mast tha!,1
Enna da pannra? Waste fellow!  #mood,2
Aayana laanti vaallu problem. 😡 👍,0
smh Oru vattam koodi kandupidikkanam ivide. 😠 😡,0
Oder dekhe ekhane ashte ichhe kore na. 🙄,0
Tor matha thik ache?,2
lmao Majja avi gayi yaar 😍  #mood,1
That was dumb af bro 🙄,2
A community tho matladadam waste.,0
idk Bakwaas band kar idiot!,2
Enna da pannra? Waste fellow!,2
That was dumb af bro 🙄 👎,2
Avanga varatha thadunga. Bad influence. 😭,0
What a game! Loved it 🔥,1
sis Enna da pannra? Waste fellow! 🙄,2
lmao Facebook e ekta nice post dekhlam. 😭 #life,1
That was dumb af bro 🙄,2
bro That was dumb af bro 🙄,2
idk Vallaki place ledu ikkada.,0
What a game! Loved it 🔥 😭 #lol,1
smh Tane kai samajh pade che? 😤,2
Nee onnum ariyilla alle 😑 😤 #funny,2
Oru vattam koodi kandupidikkanam ivide. 😠,0
lol Tor matha thik ache? 💯,2
Avide karikal onnum venda.,0
Tu kitna pagal hai bro 😒  #funny,2
smh People like you are the worst. Disgusting.  #mood,0
Nee onnum ariyilla alle 😑 😤 #funny,2
lol Nee brain unda? 😡,2
wtf Poyi valarnnu vaa da! 😒,2
bro Nee romba irritating da 🤬 👎,2
omg Chilling with friends #goodvibes 😎,1
idk Innu college nannayirunnu 😄  #life,1
sis Ajke raat bhalo lagche 😌,1
omg Nee brain unda? 👎,2
Edo matladtunnadu pakkalo 😒 😂 #fail,2
Cricket match mast tha! 😤,1
Tui akdom pagol naki?,2
Can't believe u said that. Idiot! 💯 #funny,2
Poyi valarnnu vaa da! 😒,2
Tu kitna pagal hai bro 😒 💯,2
Avarude samuham mosham aanallo. 😎 #fail,0
lol Pichhodu la undev 😠  #lol,2
Iniki lunch biriyani! 😋 🔥,1
omg Nalla rasam undayirunnu.,1
Poyi valarnnu vaa da! 😒,2
Tane kai samajh pade che? 😤,2
"wtf Get out of here, nobody wants your kind.  #mood",0
smh Oder dekhe ekhane ashte ichhe kore na.,0
Oder community er kono jayga nei ekhane.,0
omg Had a great day today 😊,1
Eda thettu parayanam!,2
Class la nalla fun pannom. 🙄 #lol,1
smh Tu kitna pagal hai bro 😒,2
"sis Get out of here, nobody wants your kind. 😎",0
lol Vallaki place ledu ikkada. 😭,0
smh What a game! Loved it 🔥,1
Friends tho hangout super ga undhi.,1
Pichhodu la undev 😠,2
lol Ajke raat bhalo lagche 😌,1
Un community ku inga edam illa. 😎 #toxic,0
People like you are the worst. Disgusting. 👎,0
bro Loosu madhiri pesatha! 😤,2
wtf Dost sathe garba karela 🎉 👎,1
Ajke raat bhalo lagche 😌 😡,1
Nalla rasam undayirunnu. 🔥 #lol,1
sis What a game! Loved it 🔥 👍,1
Ane ena jivata hoy to problem che. 👍,0
omg Nee onnum ariyilla alle 😑,2
Enna da pannra? Waste fellow!  #mood,2
Un community ku inga edam illa.  #mood,0
Avanga varatha thadunga. Bad influence. 😎,0
omg Tui akdom pagol naki? 🔥 #fail,2
Tor matha thik ache? 👎,2
Tum jaise log desh ke liye threat ho. 🔥,0
Nethu movie super da 😍 🔥,1
Tane kai samajh pade che? 😤,2
Vallaki place ledu ikkada.  #mood,0
Oder community er kono jayga nei ekhane.,0
idk Un community ku inga edam illa.,0
Avanga varatha thadunga. Bad influence. 😭,0
smh Nalla rasam undayirunnu. 😭 #fail,1
omg Nee brain unda? 🔥,2
Bakwaas band kar idiot!,2
idk Avanga varatha thadunga. Bad influence.,0
Enna da pannra? Waste fellow! 🔥,2
bruh Aayana laanti vaallu problem. 😡,0
Un community ku inga edam illa. 💯 #funny,0
sis Kya faltu baatein kar raha hai 😑,2
bro Poyi valarnnu vaa da! 😒  #savage,2
That was dumb af bro 🙄  #toxic,2
wtf Ki faltu gatha korchis re!,2
smh Avarude samuham mosham aanallo. 🙄 #fail,0
sis Nethu movie super da 😍  #life,1
Cafe il poyi chaya kudichu ☕ 👎,1
Dost sathe garba karela 🎉,1
Dost sathe garba karela 🎉,1
lol This community should be banned! 😂,0
idk Tui akdom pagol naki?,2
bruh Aaj mausam suhana hai 😍,1
That was dumb af bro 🙄 👎,2
Majja avi gayi yaar 😍,1
lmao Ei dhoroner lokera khub baje.  #mood,0
lmao Faltu ma na bol ne!,2
Apni community leke chale jao yahan se. 😤,0
Innu college nannayirunnu 😄  #lol,1
bruh This community should be banned!,0
Tu kitna pagal hai bro 😒 😂,2
Inko coffee tho chill 😎 👍,1
wtf Ninna movie chala bagundhi. 🔥 #toxic,1
Poyi valarnnu vaa da! 😒 😂,2
Inko coffee tho chill 😎 😡,1
Iniki lunch biriyani! 😋  #savage,1
Dost sathe garba karela 🎉 👎,1
Nalla rasam undayirunnu.,1
Un community ku inga edam illa.,0
Tum jaise log desh ke liye threat ho.  #fail,0
Nalla rasam undayirunnu. 👍 #lol,1
You're such a loser 😤 👎 #toxic,2
Chilling with friends #goodvibes,1
Doston ke saath masti kar raha hu! 👎,1
omg That was dumb af bro 🙄 💯 #mood,2
bruh Friends tho hangout super ga undhi. 😡,1
Doston ke saath masti kar raha hu!,1
Aayana laanti vaallu problem. 😡,0
bro Majja avi gayi yaar 😍,1
Aayana laanti vaallu problem. 😡,0
Dost sathe garba karela 🎉 👍 #funny,1
Enna da pannra? Waste fellow! 🙄,2
Cafe il poyi chaya kudichu ☕ 🔥,1
smh Enna da pannra? Waste fellow! 🙄,2
omg Bakwaas band kar idiot!  #life,2
People like you are the worst. Disgusting.,0
Avanga varatha thadunga. Bad influence.,0
wtf Apni community leke chale jao yahan se.,0
idk Avarude samuham mosham aanallo. 😎 #mood,0
A community tho matladadam waste. 😡,0
omg Inko coffee tho chill 😎,1
Inka hona hi problem hai. 🔥,0
lol Nee brain unda?,2
Cinemata darun chhilo!  #fail,1
lmao Oder dekhe ekhane ashte ichhe kore na.  #funny,0
Dost sathe garba karela 🎉 😂,1
Ninna movie chala bagundhi. 👎,1
Dost sathe garba karela 🎉,1
lmao Nethu movie super da 😍 😎,1
bruh Facebook e ekta nice post dekhlam.,1
Tari vaat samdi ne hasi avi gayi 🤣,2
"Get out of here, nobody wants your kind.  #lol",0
sis Had a great day today 😊 👎 #toxic,1
wtf Doston ke saath masti kar raha hu! 🔥,1
Nee onnum ariyilla alle 😑  #savage,2
omg Un community ku inga edam illa. 🔥 #funny,0
bruh Class la nalla fun pannom. 😤,1
Oder community er kono jayga nei ekhane. 😡 #toxic,0
idk Ajke raat bhalo lagche 😌 🙄 #funny,1
A community tho matladadam waste.  #funny,0
smh Loosu madhiri pesatha! 👎,2
lol This community should be banned! 👎,0
Avanga varatha thadunga. Bad influence. 🔥,0
bro Cricket match mast tha! 😂,1
Iniki lunch biriyani! 😋 👎 #fail,1
Ki faltu gatha korchis re! 🔥,2
Ajke raat bhalo lagche 😌 🔥,1
bruh Tane kai samajh pade che? 😤 😂,2
