text,label
wtf Ki faltu gatha korchis re!,offensive
smh Avarude samuham mosham aanallo. 🙄 #fail,hate_speech
sis Nethu movie super da 😍  #life,neutral
Cafe il poyi chaya kudichu ☕ 👎,neutral
Dost sathe garba karela 🎉,neutral
Dost sathe garba karela 🎉,neutral
lol This community should be banned! 😂,hate_speech
idk Tui akdom pagol naki?,offensive
bruh Aaj mausam suhana hai 😍,neutral
That was dumb af bro 🙄 👎,offensive
Majja avi gayi yaar 😍,neutral
lmao Ei dhoroner lokera khub baje.  #mood,hate_speech
lmao Faltu ma na bol ne!,offensive
Apni community leke chale jao yahan se. 😤,hate_speech
Innu college nannayirunnu 😄  #lol,neutral
bruh This community should be banned!,hate_speech
Tu kitna pagal hai bro 😒 😂,offensive
Inko coffee tho chill 😎 👍,neutral
wtf Ninna movie chala bagundhi. 🔥 #toxic,neutral
Poyi valarnnu vaa da! 😒 😂,offensive
Inko coffee tho chill 😎 😡,neutral
Iniki lunch biriyani! 😋  #savage,neutral
Dost sathe garba karela 🎉 👎,neutral
Nalla rasam undayirunnu.,neutral
Un community ku inga edam illa.,hate_speech
Tum jaise log desh ke liye threat ho.  #fail,hate_speech
Nalla rasam undayirunnu. 👍 #lol,neutral
You're such a loser 😤 👎 #toxic,offensive
Chilling with friends #goodvibes,neutral
Doston ke saath masti kar raha hu! 👎,neutral
omg That was dumb af bro 🙄 💯 #mood,offensive
bruh Friends tho hangout super ga undhi. 😡,neutral
Doston ke saath masti kar raha hu!,neutral
Aayana laanti vaallu problem. 😡,hate_speech
bro Majja avi gayi yaar 😍,neutral
Aayana laanti vaallu problem. 😡,hate_speech
Dost sathe garba karela 🎉 👍 #funny,neutral
Enna da pannra? Waste fellow! 🙄,offensive
Cafe il poyi chaya kudichu ☕ 🔥,neutral
smh Enna da pannra? Waste fellow! 🙄,offensive
omg Bakwaas band kar idiot!  #life,offensive
People like you are the worst. Disgusting.,hate_speech
Avanga varatha thadunga. Bad influence.,hate_speech
wtf Apni community leke chale jao yahan se.,hate_speech
idk Avarude samuham mosham aanallo. 😎 #mood,hate_speech
A community tho matladadam waste. 😡,hate_speech
omg Inko coffee tho chill 😎,neutral
Inka hona hi problem hai. 🔥,hate_speech
lol Nee brain unda?,offensive
Cinemata darun chhilo!  #fail,neutral
lmao Oder dekhe ekhane ashte ichhe kore na.  #funny,hate_speech
Dost sathe garba karela 🎉 😂,neutral
Ninna movie chala bagundhi. 👎,neutral
Dost sathe garba karela 🎉,neutral
lmao Nethu movie super da 😍 😎,neutral
bruh Facebook e ekta nice post dekhlam.,neutral
Tari vaat samdi ne hasi avi gayi 🤣,offensive
"Get out of here, nobody wants your kind.  #lol",hate_speech
sis Had a great day today 😊 👎 #toxic,neutral
wtf Doston ke saath masti kar raha hu! 🔥,neutral
Nee onnum ariyilla alle 😑  #savage,offensive
omg Un community ku inga edam illa. 🔥 #funny,hate_speech
bruh Class la nalla fun pannom. 😤,neutral
Oder community er kono jayga nei ekhane. 😡 #toxic,hate_speech
idk Ajke raat bhalo lagche 😌 🙄 #funny,neutral
A community tho matladadam waste.  #funny,hate_speech
smh Loosu madhiri pesatha! 👎,offensive
lol This community should be banned! 👎,hate_speech
Avanga varatha thadunga. Bad influence. 🔥,hate_speech
bro Cricket match mast tha! 😂,neutral
Iniki lunch biriyani! 😋 👎 #fail,neutral
Ki faltu gatha korchis re! 🔥,offensive
Ajke raat bhalo lagche 😌 🔥,neutral
bruh Tane kai samajh pade che? 😤 😂,offensive
lol Loosu madhiri pesatha! 💯 #fail,offensive
Cricket match mast tha!,neutral
sis Aaj mausam suhana hai 😍 🙄,neutral
lol Aayana laanti vaallu problem. 😡,hate_speech
Tor matha thik ache? 🙄 #savage,offensive
Dost sathe garba karela 🎉 😡,neutral
Tu kitna pagal hai bro 😒 😤,offensive
Iniki lunch biriyani! 😋 👍,neutral
Edo matladtunnadu pakkalo 😒 😭,offensive
"omg Avanga ellarum same thaan, useless.",hate_speech
Cafe il poyi chaya kudichu ☕ 💯,neutral
smh Enna da pannra? Waste fellow!  #life,offensive
wtf Ei dhoroner lokera khub baje.  #savage,hate_speech
Cricket match mast tha!  #funny,neutral
bruh Chilling with friends #goodvibes,neutral
Ki faltu gatha korchis re!,offensive
Friends tho hangout super ga undhi. 🙄,neutral
lol Pichhodu la undev 😠,offensive
Tui akdom pagol naki? 😎 #life,offensive
omg Cricket match mast tha!,neutral
Tui akdom pagol naki? 😡,offensive
Tane kai samajh pade che? 😤,offensive
lmao Tum jaise log desh ke liye threat ho.,hate_speech
Tum jaise log desh ke liye threat ho.,hate_speech
idk You're such a loser 😤 👎 #savage,offensive
Ane ena jivata hoy to problem che.,hate_speech
Inko coffee tho chill 😎,neutral
Bakwaas band kar idiot!  #life,offensive
Ajke raat bhalo lagche 😌,neutral
This community should be banned! 😎,hate_speech
lol Ki faltu gatha korchis re!  #savage,offensive
lol Tor matha thik ache?,offensive
bruh Pichhodu la undev 😠 😎,offensive
bruh This community should be banned! 🔥,hate_speech
smh Class la nalla fun pannom. 😡,neutral
idk Friends tho hangout super ga undhi.,neutral
Can't believe u said that. Idiot!,offensive
bro Vallaki place ledu ikkada. 😂 #mood,hate_speech
Bakwaas band kar idiot! 💯,offensive
bruh Inka hona hi problem hai. 😎,hate_speech
smh Apni community leke chale jao yahan se. 👍,hate_speech
wtf College ni picnic best hati.,neutral
Avarude samuham mosham aanallo.,hate_speech
Inko coffee tho chill 😎,neutral
"lol Avanga ellarum same thaan, useless. 💯",hate_speech
bro College ni picnic best hati. 👎,neutral
Pichhodu la undev 😠 👎 #lol,offensive
bro Nee romba irritating da 🤬,offensive
lmao Had a great day today 😊 😤,neutral
wtf Ninna movie chala bagundhi.,neutral
Oru vattam koodi kandupidikkanam ivide. 😠 👍,hate_speech
That was dumb af bro 🙄 😡,offensive
lmao Can't believe u said that. Idiot!,offensive
Kya faltu baatein kar raha hai 😑 😭,offensive
bruh Oder dekhe ekhane ashte ichhe kore na.,hate_speech
Ajke raat bhalo lagche 😌,neutral
bro A loko to desh ma j nahi joie. 🔥,hate_speech
People like you are the worst. Disgusting.,hate_speech
omg Poyi valarnnu vaa da! 😒 😭,offensive
Kya faltu baatein kar raha hai 😑,offensive
lol Doston ke saath masti kar raha hu!  #life,neutral
Aayana laanti vaallu problem. 😡 👍 #funny,hate_speech
lol Dost sathe garba karela 🎉 👍,neutral
bro Kya faltu baatein kar raha hai 😑,offensive
Chilling with friends #goodvibes  #fail,neutral
lmao Ajke raat bhalo lagche 😌,neutral
Inko coffee tho chill 😎,neutral
omg Nee brain unda? 😡,offensive
Apni community leke chale jao yahan se.,hate_speech
Inko coffee tho chill 😎 😤 #lol,neutral
That was dumb af bro 🙄 😤,offensive
Facebook e ekta nice post dekhlam. 👍,neutral
omg Friends tho hangout super ga undhi. 😤,neutral
Apni community leke chale jao yahan se. 😎 #funny,hate_speech
sis Nee romba irritating da 🤬 😤,offensive
Had a great day today 😊,neutral
Poyi valarnnu vaa da! 😒 😡,offensive
Tui akdom pagol naki?,offensive
A community tho matladadam waste.,hate_speech
smh Nalla rasam undayirunnu.,neutral
Facebook e ekta nice post dekhlam. 😤,neutral
bro Innu college nannayirunnu 😄,neutral
Cafe il poyi chaya kudichu ☕,neutral
bruh Avarude samuham mosham aanallo.,hate_speech
wtf Friends tho hangout super ga undhi. 😡,neutral
Innu college nannayirunnu 😄,neutral
Apni community leke chale jao yahan se.,hate_speech
Nethu movie super da 😍,neutral
Nee romba irritating da 🤬 👎,offensive
Iniki lunch biriyani! 😋,neutral
bro Avi mentality waala loko kharab che. 👎,hate_speech
Pichhodu la undev 😠 😤,offensive
sis You're such a loser 😤 😂,offensive
Avarude samuham mosham aanallo. 💯,hate_speech
Poyi valarnnu vaa da! 😒,offensive
Avarude samuham mosham aanallo.,hate_speech
omg Avarude samuham mosham aanallo. 🔥,hate_speech
lol People like you are the worst. Disgusting. 🙄 #savage,hate_speech
Nee onnum ariyilla alle 😑,offensive
Nee onnum ariyilla alle 😑 👍,offensive
bruh Vallaki place ledu ikkada.,hate_speech
bro Oder dekhe ekhane ashte ichhe kore na.,hate_speech
Had a great day today 😊 💯,neutral
sis Tum jaise log desh ke liye threat ho. 😭 #life,hate_speech
omg Ane ena jivata hoy to problem che. 😎 #lol,hate_speech
omg A community tho matladadam waste. 🔥,hate_speech
idk Oder community er kono jayga nei ekhane. 💯,hate_speech
idk Poyi valarnnu vaa da! 😒,offensive
Avi mentality waala loko kharab che. 👍,hate_speech
"Get out of here, nobody wants your kind.  #lol",hate_speech
omg Facebook e ekta nice post dekhlam.  #savage,neutral
lmao Ki faltu gatha korchis re!,offensive
Tari vaat samdi ne hasi avi gayi 🤣,offensive
Cricket match mast tha!,neutral
Oder community er kono jayga nei ekhane. 👍,hate_speech
bro Edo matladtunnadu pakkalo 😒 😡,offensive
Tu kitna pagal hai bro 😒,offensive
idk Aayana laanti vaallu problem. 😡 😂,hate_speech
wtf Pichhodu la undev 😠 😤,offensive
Ei dhoroner lokera khub baje.,hate_speech
Ninna movie chala bagundhi. 💯,neutral
Nee onnum ariyilla alle 😑,offensive
sis Loosu madhiri pesatha!,offensive
Inko coffee tho chill 😎,neutral
This community should be banned! 😡 #fail,hate_speech
A community tho matladadam waste. 😡,hate_speech
omg Bakwaas band kar idiot!,offensive
Tum jaise log desh ke liye threat ho.,hate_speech
Enna da pannra? Waste fellow! 😎,offensive
Nalla rasam undayirunnu.,neutral
wtf Avanga varatha thadunga. Bad influence.,hate_speech
Loosu madhiri pesatha!,offensive
lol Aayana laanti vaallu problem. 😡  #toxic,hate_speech
sis A community tho matladadam waste.,hate_speech
lmao Vallaki place ledu ikkada. 🙄,hate_speech
smh Tari vaat samdi ne hasi avi gayi 🤣 😎,offensive
smh Avarude samuham mosham aanallo.  #funny,hate_speech
bro Nethu movie super da 😍,neutral
Eda thettu parayanam! 😡,offensive
bruh Tui akdom pagol naki? 😭,offensive
Oru vattam koodi kandupidikkanam ivide. 😠  #life,hate_speech
bruh You're such a loser 😤,offensive
Cinemata darun chhilo! 😭,neutral
Majja avi gayi yaar 😍,neutral
This community should be banned! 👍,hate_speech
sis Iniki lunch biriyani! 😋,neutral
Had a great day today 😊,neutral
lmao People like you are the worst. Disgusting. 😂,hate_speech
bro What a game! Loved it 🔥 😎,neutral
Cafe il poyi chaya kudichu ☕  #toxic,neutral
Chilling with friends #goodvibes,neutral
Tari vaat samdi ne hasi avi gayi 🤣 🔥 #mood,offensive
Faltu ma na bol ne! 👎 #life,offensive
Can't believe u said that. Idiot!,offensive
Chilling with friends #goodvibes,neutral
smh Tum jaise log desh ke liye threat ho. 😂 #toxic,hate_speech
Poyi valarnnu vaa da! 😒 👍 #funny,offensive
College ni picnic best hati.  #funny,neutral
idk Tui akdom pagol naki?,offensive
Oru vattam koodi kandupidikkanam ivide. 😠  #life,hate_speech
Nalla rasam undayirunnu. 😂,neutral
Apni community leke chale jao yahan se. 🙄,hate_speech
A community tho matladadam waste. 😂 #savage,hate_speech
wtf Can't believe u said that. Idiot!,offensive
lol Nee brain unda?,offensive
Cafe il poyi chaya kudichu ☕,neutral
bro Oru vattam koodi kandupidikkanam ivide. 😠,hate_speech
wtf Avide karikal onnum venda.,hate_speech
lol Nalla rasam undayirunnu.  #fail,neutral
bro Pichhodu la undev 😠  #fail,offensive
Bakwaas band kar idiot! 😎,offensive
lmao You're such a loser 😤,offensive
lol Eda thettu parayanam! 😭,offensive
Inka hona hi problem hai. 😭,hate_speech
lmao Nethu movie super da 😍,neutral
lol What a game! Loved it 🔥,neutral
Kya faltu baatein kar raha hai 😑  #fail,offensive
lol Un community ku inga edam illa. 🙄 #toxic,hate_speech
idk Aayana laanti vaallu problem. 😡,hate_speech
A community tho matladadam waste.  #mood,hate_speech
sis Oru vattam koodi kandupidikkanam ivide. 😠 👎,hate_speech
idk Bakwaas band kar idiot! 😡,offensive
Un community ku inga edam illa. 🙄,hate_speech
Ki faltu gatha korchis re! 😎 #lol,offensive
That was dumb af bro 🙄 👎,offensive
wtf Edo matladtunnadu pakkalo 😒 😂 #mood,offensive
wtf Ki faltu gatha korchis re!,offensive
lmao Tari vaat samdi ne hasi avi gayi 🤣  #mood,offensive
sis Ajke raat bhalo lagche 😌 🔥 #fail,neutral
"Avanga ellarum same thaan, useless. 👍",hate_speech
Vallaki place ledu ikkada. 👍,hate_speech
sis Nee brain unda? 😭,offensive
Avarude samuham mosham aanallo.,hate_speech
Iniki lunch biriyani! 😋,neutral
sis Pichhodu la undev 😠,offensive
bro Had a great day today 😊 🙄 #life,neutral
bruh Enna da pannra? Waste fellow! 😭 #funny,offensive
lol Ki faltu gatha korchis re! 👍 #mood,offensive
Pichhodu la undev 😠,offensive
lol Pichhodu la undev 😠 🙄 #funny,offensive
lol Tui akdom pagol naki? 😤,offensive
lol Chilling with friends #goodvibes 😤,neutral
smh Faltu ma na bol ne!  #funny,offensive
Enna da pannra? Waste fellow! 🔥,offensive
Nee brain unda? 🙄,offensive
sis Faltu ma na bol ne!,offensive
Facebook e ekta nice post dekhlam. 😎,neutral
Tu kitna pagal hai bro 😒,offensive
"Avanga ellarum same thaan, useless.",hate_speech
Can't believe u said that. Idiot!,offensive
bro Cricket match mast tha!  #savage,neutral
Cafe il poyi chaya kudichu ☕  #savage,neutral
bro Can't believe u said that. Idiot! 😂,offensive
smh Faltu ma na bol ne!  #toxic,offensive
sis Ei dhoroner lokera khub baje.,hate_speech
lol Chilling with friends #goodvibes 👍,neutral
Edo matladtunnadu pakkalo 😒 👍 #savage,offensive
idk Ei dhoroner lokera khub baje.,hate_speech
wtf Eda thettu parayanam! 😂,offensive
Tari vaat samdi ne hasi avi gayi 🤣,offensive
lol You're such a loser 😤,offensive
Ninna movie chala bagundhi.,neutral
Tari vaat samdi ne hasi avi gayi 🤣,offensive
lol A community tho matladadam waste. 👍,hate_speech
Nee brain unda?  #savage,offensive
bruh Tor matha thik ache?,offensive
bro Bakwaas band kar idiot! 😡,offensive
Innu college nannayirunnu 😄  #fail,neutral
Aayana laanti vaallu problem. 😡,hate_speech
idk Avi mentality waala loko kharab che.  #fail,hate_speech
Edo matladtunnadu pakkalo 😒  #fail,offensive
lmao That was dumb af bro 🙄 😡,offensive
lmao Tane kai samajh pade che? 😤 😎 #savage,offensive
omg Eda thettu parayanam! 💯,offensive
smh Ane ena jivata hoy to problem che. 😎,hate_speech
smh Facebook e ekta nice post dekhlam.,neutral
bruh Cinemata darun chhilo!,neutral
smh Tu kitna pagal hai bro 😒 💯,offensive
idk Tui akdom pagol naki?  #toxic,offensive
omg Enna da pannra? Waste fellow!  #savage,offensive
bro Majja avi gayi yaar 😍  #lol,neutral
Ane ena jivata hoy to problem che. 💯 #toxic,hate_speech
Poyi valarnnu vaa da! 😒,offensive
lol Aayana laanti vaallu problem. 😡 🔥,hate_speech
idk Iniki lunch biriyani! 😋 👎,neutral
smh Cinemata darun chhilo! 👎,neutral
Kya faltu baatein kar raha hai 😑 😭,offensive
lmao Oru vattam koodi kandupidikkanam ivide. 😠 😂 #funny,hate_speech
Ki faltu gatha korchis re!,offensive
Cricket match mast tha!,neutral
sis Bakwaas band kar idiot! 🔥 #lol,offensive
lmao Cafe il poyi chaya kudichu ☕ 😤,neutral
Innu college nannayirunnu 😄,neutral
Bakwaas band kar idiot!,offensive
Oder dekhe ekhane ashte ichhe kore na. 😭,hate_speech
Aaj mausam suhana hai 😍  #toxic,neutral
Poyi valarnnu vaa da! 😒,offensive
smh That was dumb af bro 🙄,offensive
wtf Can't believe u said that. Idiot! 👍,offensive
Avanga varatha thadunga. Bad influence.  #funny,hate_speech
Friends tho hangout super ga undhi.,neutral
Avi mentality waala loko kharab che.,hate_speech
bruh Vallaki place ledu ikkada.  #fail,hate_speech
Pichhodu la undev 😠  #lol,offensive
Aaj mausam suhana hai 😍 😎 #savage,neutral
You're such a loser 😤,offensive
Cafe il poyi chaya kudichu ☕,neutral
lmao Ei dhoroner lokera khub baje.,hate_speech
"bro Get out of here, nobody wants your kind.",hate_speech
wtf A community tho matladadam waste.,hate_speech
sis Dost sathe garba karela 🎉 😤 #funny,neutral
smh Majja avi gayi yaar 😍 😂 #funny,neutral
What a game! Loved it 🔥 😂,neutral
omg You're such a loser 😤  #mood,offensive
Avi mentality waala loko kharab che.  #funny,hate_speech
Facebook e ekta nice post dekhlam.,neutral
wtf Ninna movie chala bagundhi. 😤,neutral
Cinemata darun chhilo! 🔥 #life,neutral
wtf Innu college nannayirunnu 😄,neutral
A loko to desh ma j nahi joie.,hate_speech
Eda thettu parayanam!  #toxic,offensive
Ninna movie chala bagundhi. 😤,neutral
Aayana laanti vaallu problem. 😡 😎,hate_speech
